CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SatisfactionScore,Churn
CUST1344,Male,0,No,Yes,32,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,86.28,2774.79,2,No
CUST1345,Male,0,No,Yes,30,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,47.16,1399.74,2,No
CUST1346,Male,0,No,No,53,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Mailed check,18.25,958.43,5,No
CUST1347,Male,0,Yes,No,43,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,87.9,3808.91,2,No
CUST1348,Male,0,No,Yes,33,Yes,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Mailed check,18.25,625.49,4,No
CUST1349,Female,0,Yes,No,70,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Bank transfer,27.23,1910.27,2,No
CUST1350,Male,0,No,Yes,61,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,67.56,4076.43,5,No
CUST1351,Female,1,Yes,No,22,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,92.66,2088.74,4,No
CUST1352,Female,0,No,No,45,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card,50.81,2286.05,5,No
CUST1353,Male,0,Yes,No,55,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,41.55,2279.0,3,No
CUST1354,Female,0,Yes,No,6,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,70.98,415.43,1,No
CUST1355,Female,0,Yes,No,60,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,70.85,4258.53,2,No
CUST1356,Female,0,Yes,Yes,2,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card,61.66,131.05,2,No
CUST1357,Female,1,No,No,37,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,62.68,2338.17,2,No
CUST1358,Male,1,Yes,Yes,33,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,93.24,3058.4,3,No
CUST1359,Female,0,No,No,43,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,51.27,2198.36,1,No
CUST1360,Male,1,No,No,29,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,61.73,1830.78,5,No
CUST1361,Female,0,No,No,16,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,54.41,875.05,3,No
CUST1362,Female,0,Yes,No,58,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,80.42,4660.91,3,No
CUST1363,Male,0,Yes,No,9,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.92,745.45,4,No
CUST1364,Female,1,No,No,17,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,52.09,895.65,3,Yes
CUST1365,Female,0,Yes,Yes,44,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Bank transfer,25.46,1140.86,3,No
CUST1366,Female,0,Yes,No,58,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,83.16,4840.77,2,Yes
CUST1367,Male,0,No,No,61,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,64.48,3928.1,4,Yes
CUST1368,Female,0,No,No,58,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,52.36,3044.11,5,No
CUST1369,Male,0,No,No,48,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,70.44,3414.55,1,No
CUST1370,Female,1,Yes,Yes,62,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,80.43,5008.08,5,No
CUST1371,Male,0,No,No,31,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer,55.51,1705.13,4,No
CUST1372,Male,0,Yes,No,9,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,53.82,433.46,2,No
CUST1373,Female,1,Yes,Yes,10,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Electronic check,18.25,188.44,1,Yes
CUST1374,Female,0,No,No,69,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,68.69,4755.58,5,No
CUST1375,Male,1,Yes,No,61,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.41,5676.23,1,No
CUST1376,Male,0,Yes,No,46,Yes,No,No service,No service,No service,No service,No service,No service,Two year,No,Electronic check,35.77,1645.24,1,No
CUST1377,Female,0,Yes,No,33,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,80.15,2639.68,1,Yes
CUST1378,Male,0,No,Yes,16,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,68.63,1100.17,3,Yes
CUST1379,Female,1,No,No,53,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,86.4,4568.31,4,No
CUST1380,Female,0,No,No,39,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card,49.75,1966.06,4,No
CUST1381,Female,0,No,No,18,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer,66.55,1200.86,2,No
CUST1382,Female,0,Yes,No,66,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,71.69,4713.96,5,No
CUST1383,Male,0,Yes,Yes,52,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,31.97,1680.79,2,Yes
CUST1384,Female,0,Yes,Yes,63,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Electronic check,18.25,1124.47,5,No
CUST1385,Male,0,Yes,No,46,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Credit card,18.25,865.19,1,No
CUST1386,Female,1,No,No,5,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Bank transfer,18.25,111.07,5,Yes
CUST1387,Male,0,No,No,15,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,68.63,1057.25,5,No
CUST1388,Female,0,Yes,Yes,71,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,74.45,5282.79,1,No
CUST1389,Male,0,Yes,No,17,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.23,1404.99,2,No
CUST1390,Male,1,Yes,No,51,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card,83.85,4278.03,5,No
CUST1391,Female,0,Yes,No,47,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Electronic check,18.25,856.06,2,Yes
CUST1392,Female,0,No,Yes,42,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,73.27,3064.29,2,No
CUST1393,Female,0,Yes,No,38,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Bank transfer,26.79,1006.95,4,No
CUST1394,Female,0,Yes,No,48,Yes,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Credit card,23.17,1104.83,1,No
CUST1395,Male,0,No,No,11,No,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Credit card,25.98,262.38,1,Yes
CUST1396,Female,0,Yes,No,9,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,20.11,194.55,3,No
CUST1397,Male,0,No,No,70,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,70.29,4919.25,2,No
CUST1398,Male,0,Yes,No,54,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,64.54,3478.99,3,No
CUST1399,Female,0,No,No,0,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,41.68,41.68,1,No
CUST1400,Male,0,No,Yes,48,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,57.37,2730.55,1,No
CUST1401,Male,0,No,No,35,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card,86.27,3058.17,3,No
CUST1402,Male,0,Yes,Yes,20,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Electronic check,18.25,352.45,1,No
CUST1403,Male,0,No,No,36,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Electronic check,21.01,768.57,1,No
CUST1404,Female,0,Yes,No,23,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card,85.1,1960.55,4,No
CUST1405,Female,0,Yes,No,54,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,58.98,3129.42,5,No
CUST1406,Female,0,Yes,No,24,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,62.6,1538.25,4,Yes
CUST1407,Female,0,Yes,Yes,6,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,47.7,299.88,5,No
CUST1408,Male,0,No,No,70,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card,80.35,5609.15,4,No
CUST1409,Male,0,No,No,70,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,60.08,4205.03,4,No
CUST1410,Female,0,No,Yes,23,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer,54.67,1234.43,2,No
CUST1411,Female,0,No,No,10,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,48.87,525.22,3,No
CUST1412,Female,0,No,Yes,72,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.74,4139.13,4,No
CUST1413,Male,0,Yes,No,11,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,65.15,706.19,2,No
CUST1414,Female,1,Yes,No,34,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,78.23,2645.23,4,No
CUST1415,Female,0,No,Yes,62,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,59.81,3709.83,3,No
CUST1416,Female,1,Yes,No,67,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card,89.06,5994.43,2,No
CUST1417,Male,0,No,Yes,56,No,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Bank transfer,18.25,1057.79,5,No
CUST1418,Male,0,Yes,Yes,12,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,54.24,642.9,3,Yes
CUST1419,Male,0,Yes,Yes,22,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,75.03,1658.23,1,No
CUST1420,Male,0,Yes,No,38,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.95,3495.74,2,Yes
CUST1421,Male,0,Yes,No,11,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.3,808.67,1,No
CUST1422,Male,0,Yes,No,33,No,No,No service,No service,No service,No service,No service,No service,One year,Yes,Mailed check,18.25,650.7,2,No
CUST1423,Male,0,No,Yes,70,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer,82.74,5819.06,5,Yes
CUST1424,Male,1,Yes,Yes,30,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,73.73,2215.68,2,No
CUST1425,Female,0,No,No,61,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,48.88,3013.32,4,No
CUST1426,Female,0,Yes,No,12,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card,78.41,965.16,1,No
CUST1427,Male,0,Yes,No,30,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Mailed check,64.53,1937.54,1,No
CUST1428,Male,0,Yes,Yes,1,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,60.65,67.17,2,Yes
CUST1429,Female,0,No,No,14,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,87.46,1254.68,4,Yes
CUST1430,Male,0,Yes,No,56,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.38,3978.36,4,No
CUST1431,Male,0,No,No,33,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,47.51,1601.3,2,No
CUST1432,Male,0,Yes,No,67,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,73.52,4921.34,3,No
CUST1433,Female,0,No,Yes,28,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,82.56,2342.17,5,Yes
CUST1434,Female,0,Yes,No,65,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,67.54,4390.0,2,No
CUST1435,Female,0,No,No,15,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer,102.29,1541.1,4,No
CUST1436,Female,1,No,No,38,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,92.85,3527.61,5,No
CUST1437,Female,1,No,No,36,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,65.64,2352.4,2,Yes
CUST1438,Male,0,Yes,No,20,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,73.86,1471.8,5,No
CUST1439,Female,0,Yes,No,43,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,83.23,3606.47,3,No
CUST1440,Male,0,Yes,Yes,18,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,88.28,1542.76,4,No
CUST1441,Male,0,No,No,70,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,20.38,1401.82,3,No
CUST1442,Female,1,No,No,7,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,72.32,491.73,3,No
CUST1443,Female,0,No,No,65,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,67.52,4367.23,4,No
CUST1444,Male,0,Yes,No,40,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,89.0,3590.2,3,No
CUST1445,Male,0,Yes,Yes,69,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Bank transfer,18.25,1284.4,2,No
CUST1446,Male,0,Yes,No,60,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,52.05,3134.84,2,No
CUST1447,Female,0,No,No,25,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,22.46,548.74,5,No
CUST1448,Female,1,No,Yes,70,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Electronic check,20.35,1451.2,2,Yes
CUST1449,Female,0,No,No,69,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,71.66,4912.78,2,No
CUST1450,Female,0,Yes,Yes,28,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,24.38,725.48,5,No
CUST1451,Female,1,No,No,65,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,77.88,5048.51,1,No
CUST1452,Male,0,No,No,18,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Mailed check,18.25,323.26,4,No
CUST1453,Female,0,Yes,No,67,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.72,5265.65,2,No
CUST1454,Male,0,No,No,57,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer,65.59,3717.17,5,No
CUST1455,Male,0,No,No,69,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,88.96,6176.74,3,No
CUST1456,Male,1,No,No,56,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,80.13,4503.06,3,No
CUST1457,Female,0,No,No,36,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,47.82,1745.83,2,No
CUST1458,Female,1,Yes,No,60,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,85.05,5078.53,4,No
CUST1459,Female,0,Yes,No,29,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,52.04,1512.78,5,No
CUST1460,Male,1,No,Yes,70,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,48.26,3388.62,5,No
CUST1461,Male,0,Yes,No,72,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer,52.19,3763.1,5,No
CUST1462,Male,0,No,Yes,24,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,81.94,1943.35,5,No
CUST1463,Male,0,No,No,64,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,65.66,4223.75,5,No
CUST1464,Male,1,No,No,5,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,58.38,294.33,4,No
CUST1465,Male,0,No,No,17,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,62.19,1038.13,5,Yes
CUST1466,Female,0,Yes,No,9,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,70.44,596.85,4,No
CUST1467,Female,0,Yes,No,10,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,77.28,784.93,4,No
CUST1468,Female,0,Yes,No,64,Yes,No,No service,No service,No service,No service,No service,No service,Two year,No,Credit card,18.25,1217.01,4,No
CUST1469,Female,1,Yes,Yes,64,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,47.85,3042.09,3,No
CUST1470,Male,0,Yes,Yes,51,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Electronic check,18.25,934.16,1,No
CUST1471,Male,0,Yes,Yes,66,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,98.57,6527.83,2,No
CUST1472,Female,0,No,No,30,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,95.9,2851.61,3,Yes
CUST1473,Male,0,No,Yes,16,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,90.2,1433.6,1,Yes
CUST1474,Female,0,Yes,No,54,Yes,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Mailed check,26.87,1433.78,3,No
CUST1475,Female,0,Yes,No,35,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,52.01,1840.04,4,No
CUST1476,Female,0,No,Yes,25,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.93,1849.76,4,No
CUST1477,Male,0,Yes,No,52,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,62.22,3238.62,5,No
CUST1478,Female,0,Yes,No,16,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,74.41,1173.73,4,No
CUST1479,Female,0,Yes,Yes,24,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Mailed check,18.25,429.14,3,No
CUST1480,Female,0,No,No,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,62.25,49.64,2,No
CUST1481,Male,0,Yes,No,4,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,74.52,278.53,4,Yes
CUST1482,Male,0,No,No,3,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,100.57,299.67,1,No
CUST1483,Female,1,Yes,No,35,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,97.33,3418.05,3,No
CUST1484,Male,1,No,No,5,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,57.28,296.21,1,No
CUST1485,Male,0,Yes,No,20,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,72.86,1457.04,5,No
CUST1486,Male,0,Yes,Yes,25,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Electronic check,33.41,836.39,5,No
CUST1487,Male,1,No,No,54,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card,74.76,4035.41,2,Yes
CUST1488,Male,0,No,No,38,Yes,No,No service,No service,No service,No service,No service,No service,One year,No,Electronic check,22.65,834.76,3,No
CUST1489,Male,0,No,Yes,32,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,85.34,2734.08,2,No
CUST1490,Male,0,No,No,13,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,51.77,661.34,1,Yes
CUST1491,Male,0,No,No,55,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,60.29,3289.0,2,Yes
CUST1492,Male,0,No,No,20,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,49.3,993.41,1,Yes
CUST1493,Male,0,No,No,45,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,77.62,3480.67,2,No
CUST1494,Female,1,Yes,No,15,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,57.8,871.56,5,No
CUST1495,Female,1,Yes,No,15,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,92.55,1405.2,3,Yes
CUST1496,Male,0,Yes,No,28,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,87.79,2439.12,2,No
CUST1497,Female,0,No,No,7,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,59.24,416.52,1,Yes
CUST1498,Female,0,Yes,No,2,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,43.46,50.71,3,Yes
CUST1499,Male,0,Yes,No,18,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer,61.28,1133.69,5,Yes
CUST1500,Male,0,No,No,65,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,70.46,4552.72,5,No
